billnum,material,rpa_sat,qty
905949296,1000054786,823.00,1
905949296,1000054798,33.00,1
905954228,1000004105,738.00,1
905961553,102921679,59.00,1
905961902,1000040393,489.00,1
905965840,19719,49.00,1
905965840,20706,12.00,1
905965840,31171,29.00,1
905969741,7000009745,291.00,3
905971802,7000009746,80.00,1
905976182,1000050378,31.00,1
905984525,7000009745,97.00,1
905989606,2035654001,96.00,1
905989606,2035656002,80.00,1
905989606,2035663003,41.00,1
905989606,2035665004,31.00,1
905999408,36204,162.00,3
905999439,7000009745,97.00,1
906001533,2035940004,80.00,2
906001533,2035944002,468.00,1
906001533,2035970002,19.00,1
906001533,2035976003,46.00,1
906001533,2035976007,148.00,1
906001533,2035980002,98.00,1
906001533,2035981002,98.00,1
906001533,2035988004,420.00,2
906001533,2035988005,33.00,1
906001533,2035992005,4403.00,1
906001533,2036003001,91.00,1
906005127,1000015628,24.00,4
906005136,2035973002,144.00,1
906008415,18452,52.00,1
906008415,30600,66.00,1
906008415,30608,18.00,2
906008416,151076,21.00,1
906008416,161794,160.00,2
906008416,165803,184.00,4
906008416,168205,57.00,1
906008416,172933,69.00,3
906008416,57205,59.00,1
906008416,61635,17.00,1
906008416,70245,316.00,1
906008416,70841,307.00,1
906008416,81463,3336.00,1
906011878,20703,207.00,3
906011878,25901,25.00,1
906011878,25938,1044.00,3
906011878,31171,29.00,1
906011878,32204,72.00,1
906011878,36160,833.00,1
906011878,36204,162.00,3
906011878,36205,2700.00,1
906015093,2033400003,125.00,1
906015093,2033400004,112.00,4
906015093,2033646004,77.00,1
906015093,2033736003,44.00,1
906019136,1000067346,124.00,2
906019137,26703,42.00,1
906019137,32204,72.00,1
906019137,78304,34.00,1
906024451,2486,60.00,3
906024451,32204,72.00,1
906024451,34391,237.00,1
906026726,1000037917,347.00,1
906026726,1000037991,45.00,1
906026726,1000038230,117.00,3
906026730,30299,354.00,2
906026730,30398,7.00,1
906026730,32204,72.00,1
906027286,1000035793,8.00,2
906040826,2038055003,19.00,1
906040826,2038085002,40.00,1
906043218,2036268003,36.00,1
906048879,20703,69.00,1
906048879,70245,316.00,1
906048879,70289,18.00,1
906048879,95035,6064.00,4
906048884,1000037352,1401.00,3
906050386,18452,52.00,1
906050386,34391,237.00,1
906050386,34428,112.00,4
906050386,54437,69.00,1
906050386,55145,87.00,1
906050722,2037573004,10176.00,4
906050722,2037574002,1461.00,3
906051284,239440,52.00,1
906051285,25408,747.00,1
906051798,1000073980,192.00,2
906053893,1000041930,27.00,3
906055210,1000015285,114.00,2
906055210,1000015885,47.00,1
906055534,7000009745,97.00,1
906055546,1000022505,38.00,1
906055546,1000022640,78.00,1
906055546,1000023365,416.00,2
906055870,7000009745,97.00,1
906056156,108136680,159.00,3
906056156,108144436,764.00,1
906056158,2036343001,72.00,1
906056158,2036344001,95.00,1
906063185,34428,28.00,1
906063185,55145,261.00,3
906063185,55147,91.00,1
906063185,55615,53.00,1
906067750,12164,132.00,1
906067750,25408,2241.00,3
906067750,31171,29.00,1
906068261,105703589,279.00,3
906068261,105703634,74.00,1
906068261,106080694,192.00,2
906068262,2039136001,1709.00,1
906068262,2039466002,138.00,1
906068263,19719,49.00,1
906068576,1000040393,489.00,1
906068578,1000015628,12.00,2
906068587,2035973002,144.00,1
906073854,2035342002,33.00,1
906073854,2035437003,30.00,1
906073854,2035479004,21.00,1
906074974,20706,12.00,1
906075170,55239,14829.00,3
906075651,1000035822,4773.00,1
906075651,1000035938,63.00,3
906076177,1000034523,8643.00,3
906076177,1000034572,135.00,1
906077196,2038056006,22.00,1
906077196,2038066004,47.00,1
906077197,106214584,77.00,1
906077206,2037809006,307.00,1
906078171,1000037365,34.00,1
906078171,1000037380,184.00,2
906078171,1000037381,896.00,1
906078171,1000037382,2.00,1
906078775,20706,12.00,1
906078775,32204,72.00,1
906078775,35483,33.00,1
906078775,43653,96.00,4
906078775,55445,60.00,1
906078868,7000009745,97.00,1
906086296,2036130003,25.00,1
906086296,2036132003,76.00,2
906086296,2036148002,62.00,1
906086296,2036148005,920.00,2
906086296,2036149004,2808.00,1
906086296,2036155003,3.00,1
906086296,2036159004,99.00,1
906086296,2036160001,67.00,1
906086296,2036171004,24.00,1
906087762,19758,1038.00,2
906089252,7000009745,194.00,2
906090726,7000009745,97.00,1
906090727,25408,747.00,1
906090727,30596,310.00,1
906090727,30608,27.00,3
906090727,32441,26.00,1
906090727,35147,44.00,2
906092614,1000030870,2923.00,1
906093122,1000052221,45.00,1
906093122,1000052328,69.00,1
906093122,1000052368,75.00,1
906093122,1000052384,129.00,1
906093122,1000052455,295.00,1
906093122,1000052494,258.00,3
906093122,1000052537,139.00,1
906093122,1000052538,166.00,2
906093122,1000052539,89.00,1
906093122,1000052687,114.00,2
906093122,1000052779,400.00,1
906093122,1000052906,72.00,2
906096176,2036961004,58.00,1
906096176,2036979001,470.00,1
906097965,147753,10.00,1
906097965,43459,261.00,1
906097965,478023,3.00,3
906097965,750704,79.00,1
906097965,750711,41.00,1
906098675,61895,59.00,1
906098676,436284,27.00,1
906098676,478020,761.00,1
906098676,478023,1.00,1
906098676,897860,711.00,1
906102942,12164,132.00,1
906103871,1000009702,160.00,1
906105257,18452,52.00,1
906105257,34391,237.00,1
906105356,7000009745,97.00,1
906105503,2034718001,199.00,1
906105503,2034734002,64.00,1
906105503,2034743001,39.00,1
906105503,2034746001,25.00,1
906105503,2034747001,113.00,1
906105503,2034757001,228.00,1
906105503,2034774002,38.00,1
906105503,2034774003,17.00,1
906105503,2034774004,124.00,1
906105503,2034785001,85.00,1
906105503,2034795002,44.00,1
906105503,2034796001,1706.00,1
906105503,2034798002,22.00,1
906105503,2034806004,200.00,4
906105503,2034808001,21.00,1
906105503,2034833003,251.00,1
906105503,2034835001,99.00,3
906105503,2034887003,33.00,1
906105503,2034967003,71.00,1
906105503,2034986006,97.00,1
906105504,237242,73.00,1
906105504,243243,1.00,1
906105504,306522,493.00,1
906107167,1000004105,2214.00,3
906109079,1000012663,90.00,2
906109079,1000012695,56.00,1
906109079,1000013364,126.00,3
906109079,1000013448,275.00,1
906109079,1000013506,1473.00,3
906112001,7000009745,97.00,1
906113046,1000066720,224.00,1
906113046,1000067136,67.00,1
906113046,1000067139,278.00,1
906113046,1000067245,22.00,1
906113046,1000067246,18.00,2
906113046,1000067253,70.00,1
906113046,1000067489,69.00,1
906113046,1000067624,412.00,2
906113046,1000067625,72.00,2
906113046,1000067636,337.00,1
906113046,1000067694,171.00,3
906113046,1000067698,35.00,1
906113046,1000067843,23.00,1
906113046,1000068013,38.00,1
906113498,94190,57.00,1
906114473,105738618,99.00,1
906114473,106489730,184.00,4
906114473,106545711,22.00,1
906115804,26703,84.00,2
906116319,1000033214,20.00,1
906116319,1000033216,218.00,2
906116319,1000033219,38.00,1
906116319,1000033227,14.00,1
906116319,1000033445,378.00,1
906117547,102738575,1279.00,1
906129089,1000034231,634.00,1
906129089,1000034364,28.00,2
906129089,1000034418,38.00,1
906131620,1000018505,39.00,1
906131621,1000013506,491.00,1
906131621,1000013536,73.00,1
906132419,1000031031,43.00,1
906132419,1000054081,261.00,1
906133199,2036978002,64.00,1
906138314,102738575,3837.00,3
906138314,7000009745,97.00,1
906139254,1000028527,27.00,1
906139254,1000028529,755.00,1
906139255,7000009745,194.00,2
906139472,17589,387.00,1
906140024,2038055004,14.00,1
906144486,1000044159,497.00,1
906145068,315545,51.00,1
906145068,352434,15.00,1
906145068,376785,6.00,1
906146103,1000026816,965.00,1
906146103,1000026825,302.00,1
906146103,1000027056,32.00,1
906146103,1000027060,2627.00,1
906146103,1000027068,1435.00,1
906146103,1000027071,25.00,1
906146103,1000027194,30.00,1
906146103,1000027220,51.00,1
906146103,1000027222,78.00,3
906146103,1000028071,47.00,1
906146103,1000028079,177.00,3
906146103,1000028084,3.00,1
906146103,1000028187,19.00,1
906146103,1000028198,63.00,1
906146103,1000028488,2.00,1
906147862,106214584,231.00,3
906147871,2037809006,307.00,1
906149015,1000051914,70.00,2
906149015,1000051916,278.00,1
906149016,7000009745,97.00,1
906149115,1000013519,439.00,1
906149429,436284,81.00,3
906149616,102921679,118.00,2
906149903,19067,66.00,1
906149903,19758,519.00,1
906149903,20703,69.00,1
906150374,2036403006,229.00,1
906150374,2036404002,296.00,1
906150958,1000012681,41.00,1
906150958,1000012695,56.00,1
906151254,108097238,520.00,4
906151263,2034200004,67.00,1
906151506,1000021615,68.00,1
906151506,1000029511,159.00,1
906151506,106545711,22.00,1
906151506,931932,47.00,1
906152905,2037050004,432.00,1
906152905,2037057004,48.00,1
906152905,2037059005,50.00,1
906153207,1000043029,99.00,1
906154527,7000009745,194.00,2
906154528,19758,1557.00,3
906154528,54824,69.00,1
906154528,55435,47.00,1
906155938,1000055574,903.00,1
906155938,1000055794,42.00,1
906156420,1000053606,93.00,1
906156420,1000053734,11.00,1
906156877,1000028071,47.00,1
906156877,1000028515,44.00,1
906156877,1000028527,27.00,1
906156877,1000028529,755.00,1
906156877,1000028937,95.00,1
906156877,1000029005,1224.00,1
906156877,1000029247,324.00,1
906156877,1000029642,76.00,2
906157172,7000009745,97.00,1
906157173,1000067099,78.00,1
906157173,1000067107,348.00,3
906157173,1000067135,91.00,1
906157173,1000067141,24.00,1
906157173,1000067142,45.00,1
906157173,1000067147,99.00,1
906157173,1000067157,28.00,1
906157173,160762,6681.00,3
906157173,242492,162.00,2
906157173,242497,76.00,1
906159758,107766209,585.00,1
906159758,107766217,88.00,1
906159758,107781986,1351.00,1
906159784,7000009745,97.00,1
906162249,1000054587,4826.00,1
906162249,1000054616,26.00,1
906164185,2034637002,41.00,1
906164185,2034677004,49.00,1
906164185,2034684001,22.00,1
906164185,2034685002,197.00,1
906165967,242493,72.00,1
906165967,410827,95.00,1
906169637,7000009745,291.00,3
906169639,105279589,225.00,3
906169647,1000056214,40.00,1
906173157,31171,29.00,1
906173157,32204,72.00,1
906173162,108097238,130.00,1
906173171,2034200004,67.00,1
906174411,102921679,59.00,1
906174411,104034571,29.00,1
906174759,7000009745,97.00,1
906175145,42082,357.00,3
906175427,1000027756,173.00,1
906181794,1000043029,99.00,1
906183824,1039491,22.00,1
906183824,993380,944.00,2
906184205,104823642,60.00,3
906184205,106354739,17.00,1
906184205,106545691,28.00,1
906184205,478023,3.00,3
906184205,737230,456.00,1
906184244,1000022523,83.00,1
906184244,1000022526,58.00,1
906185049,231168,35.00,1
906185052,2040157004,63.00,1
906185052,2040162002,5.00,1
906187166,1000032412,100.00,1
906187166,1000032605,4.00,1
906187166,1000032609,168.00,1
906187166,1000032918,22.00,1
906187166,1000033027,978.00,1
906192946,1000029057,204.00,3
906193412,7000009745,97.00,1
906194250,2035745003,79.00,1
906194250,2035746003,93.00,1
906194250,2035759001,516.00,1
906194251,1000028541,66.00,1
906194251,1000028937,380.00,4
906195397,1000027756,173.00,1
906196966,7000009745,194.00,2
906198093,1000026882,138.00,3
906198109,105279589,75.00,1
906198117,1000056214,120.00,3
906203050,19067,66.00,1
906203050,19758,1557.00,3
906203050,20858,84.00,2
906203050,25379,68.00,1
906203050,26703,42.00,1
906205172,108086213,25.00,1
906205868,1000026882,46.00,1
906208142,7000009745,97.00,1
906208142,893138,88.00,1
906208541,1000035567,6.00,1
906208541,1000035583,60.00,1
906208854,1000051905,70.00,1
906210363,1000035793,4.00,1
906212719,7000009745,97.00,1
906212779,107919957,1.00,1
906212780,1000043634,5.00,1
906213951,7000009745,97.00,1
906214007,1000065746,63.00,1
906214007,1000065759,32.00,1
906214044,1000033948,32.00,1
906214044,1000034005,240.00,4
906215936,2034356006,418.00,1
906215943,2037507001,390.00,1
906215947,1000057825,40.00,1
906215947,1000057832,99.00,3
906215947,1000057845,482.00,1
906215947,1000057846,35.00,1
906217334,2033894004,67.00,1
906217334,2033903003,444.00,3
906219058,17589,1161.00,3
906220484,1000022542,120.00,3
906220484,1000022576,434.00,1
906220692,1000009510,480.00,1
906220692,1000009700,280.00,1
906220908,126412,37.00,1
906220908,30299,531.00,3
906220908,30398,7.00,1
906220908,32204,72.00,1
906220908,54824,69.00,1
906220908,55145,87.00,1
906220908,55193,16.00,1
906220908,70245,316.00,1
906220908,70307,21.00,1
906220908,90024,258.00,1
906220908,95035,1516.00,1
906225716,1000053930,435.00,1
906225716,1000053931,72.00,1
906225716,1000053932,366.00,1
906226987,2035951003,179.00,1
906226987,2035951004,76.00,1
906226987,2035962003,42.00,1
906226987,2035970002,19.00,1
906226987,2035990002,60.00,1
906229848,7000009745,97.00,1
906230173,19719,49.00,1
906230173,19758,2076.00,4
906230173,20776,11.00,1
906230173,26703,42.00,1
906230174,108305447,30.00,2
906230174,108305682,36.00,1
906234636,19380,62.00,1
906234636,26703,84.00,2
906235208,2034356006,418.00,1
906235215,2037507001,390.00,1
906235451,108186311,90.00,1
906235975,818063,29.00,1
906235975,852169,36.00,1
906235975,897868,96.00,3
906235975,902166,21.00,1
906237529,1000050378,31.00,1
906237533,19067,198.00,3
906237895,2038880004,20.00,1
906244591,1000045563,162.00,3
906244591,1000045564,8.00,1
906244752,2036276003,26.00,2
906244753,1000041930,9.00,1
906245793,2037723002,7.00,1
906245793,2037723003,22.00,1
906245793,2037723004,58.00,1
906245793,2037733003,944.00,1
906246748,1000042967,39.00,1
906246748,1000051200,172.00,2
906246748,106545703,29.00,1
906247224,1000067503,75.00,1
906247224,1000067508,41.00,1
906247224,1000067569,62.00,2
906247224,1000067616,72.00,1
906247224,1000067622,43.00,1
906247224,1000067623,255.00,1
906247224,1000067627,2.00,1
906247224,1000067656,132.00,3
906247224,1000067661,185.00,1
906247224,1000067662,74.00,1
906247224,1000067682,49.00,1
906247224,1000067692,52.00,4
906247224,1000067694,114.00,2
906247224,1000067696,87.00,1
906247224,1000067774,171.00,3
906247224,1000067798,709.00,1
906247224,1000067851,40.00,1
906248943,7000009745,97.00,1
906248943,893138,88.00,1
906250606,19758,519.00,1
906250606,20776,11.00,1
906250606,26703,42.00,1
906250606,31171,29.00,1
906250606,35955,60.00,1
906250606,43459,261.00,1
906250606,54824,69.00,1
906250606,55172,324.00,1
906250606,55239,4943.00,1
906250606,55370,261.00,1
906250606,55435,47.00,1
906251359,7000009745,97.00,1
906255513,146168,2944.00,4
906255513,171785,701.00,1
906255513,243309,660.00,3
906255513,281621,102.00,3
906255513,56427,276.00,3
906255795,1000048846,134.00,2
906256434,25392,17.00,1
906262156,18452,52.00,1
906262156,34428,28.00,1
906262156,41600,44.00,1
906262758,17637,870.00,1
906274808,2036355002,48.00,3
906274808,2036355003,392.00,1
906275516,2035051002,151.00,1
906275516,2035058002,1272.00,4
906276225,134966,37.00,1
906276225,65285,21.00,1
906277370,2032728006,182.00,2
906277370,2032729001,184.00,1
906277370,2032730001,31.00,1
906277370,2032805001,99.00,1
906277370,2032805005,27.00,1
906277888,2037081004,18.00,1
906277889,1000051976,576.00,3
906278298,7000009745,97.00,1
906280217,1000049015,40.00,1
906280692,1000031661,17.00,1
906281678,107718661,260.00,1
906281678,107722741,78.00,1
906281678,107781986,1351.00,1
906281678,107783623,1934.00,2
906281678,107784642,37.00,1
906282442,1000052692,467.00,1
906282442,1000052700,69.00,1
906282442,1000052908,667.00,1
906282442,1000052909,34.00,1
906283119,7000009745,97.00,1
906284063,2034137005,4610.00,1
906285612,1000073517,36.00,1
906285612,1000073520,78.00,1
906287304,25408,2241.00,3
906287304,55518,72.00,1
906287305,1000009510,480.00,1
906287305,1000009700,280.00,1
906287305,1000009702,640.00,4
906287305,1000009703,1443.00,3
906287305,1000010684,78.00,1
906287305,1000011054,24.00,1
906287305,1000011055,122.00,1
906287305,1000011060,14223.00,3
906287305,1000011305,1418.00,1
906287305,1000011786,376.00,1
906287305,1000011906,95.00,1
906287305,1000012106,194.00,2
906287305,1000012120,219.00,1
906287305,1000012426,379.00,1
906287305,1000012603,92.00,1
906288475,7000009745,97.00,1
906290574,737227,9.00,1
906290574,737229,231.00,1
906295131,19067,66.00,1
906295131,19657,923.00,1
906295131,32204,72.00,1
906295361,102616691,91.00,1
906295368,2033544001,80.00,1
906296805,102921661,765.00,1
906296805,102921679,59.00,1
906297565,2034801002,89.00,1
906297565,2034806003,55.00,1
906297565,2034806004,50.00,1
906297565,2034816001,96.00,1
906297565,2034835001,99.00,3
906297565,2034847003,94.00,1
906297565,2034879002,38.00,1
906297565,2034885006,4122.00,1
906301172,18452,52.00,1
906301172,34428,28.00,1
906301172,41600,44.00,1
906301798,1000053606,93.00,1
906301798,1000053734,11.00,1
906301798,1000053741,35.00,1
906302771,1000034366,143.00,1
906302780,1000067772,3.00,1
906302953,7000009745,97.00,1
906305813,108086213,25.00,1
906305903,2036548002,147.00,1
906305904,1000028541,66.00,1
906305904,1000028937,95.00,1
906305904,1000028938,314.00,1
906309217,7000009745,97.00,1
906309710,7000009745,291.00,3
906312401,19719,147.00,3
906312401,32204,72.00,1
906312401,55446,25.00,1
906312470,18452,52.00,1
906312470,34428,28.00,1
906312470,41600,44.00,1
906312470,55204,206.00,1
906312470,55370,1044.00,4
906312470,55414,69.00,3
906312470,55417,1970.00,2
906312470,55480,388.00,4
906312470,55481,18.00,2
906312470,55482,468.00,1
906312470,55517,46.00,1
906312470,55518,72.00,1
906312470,62993,429.00,1
906313342,17657,32.00,1
906313897,7000009745,291.00,3
906314232,17637,1740.00,2
906314232,19067,198.00,3
906314905,20776,11.00,1
906314905,30605,285.00,3
906314905,35484,138.00,3
906314905,35954,24.00,1
906314905,55414,46.00,2
906314905,55482,1404.00,3
906314905,57040,135.00,3
906314905,65285,21.00,1
906314905,69561,64.00,1
906314905,69764,14.00,1
906314905,72030,90.00,3
906314905,84339,25.00,1
906315333,1000047774,16.00,1
906315333,1000047782,74.00,1
906315333,1000047794,63.00,1
906315333,1000047798,480.00,1
906315335,2037932004,263.00,1
906315335,2037932005,21.00,1
906315335,2037937001,85.00,1
906315335,2037947002,4441.00,1
906315335,2037954004,43.00,1
906315365,2035974001,10.00,1
906315365,2035974003,207.00,1
906315365,2035981002,98.00,1
906315365,2035987004,444.00,3
906315365,2035988005,33.00,1
906315905,30383,134.00,1
906315905,31171,29.00,1
906316497,7000009745,291.00,3
906320811,2034137005,4610.00,1
906322914,1000065933,132.00,4
906324588,7000009745,97.00,1
906325898,1000013861,27.00,1
906325898,1000014220,64.00,1
